start_time,vm1_dur_max,vm1_dur_mean,vm1_dur_median,vm1_dur_min,vm1_dur_q1,vm1_dur_q3,vm1_dur_std,vm1_dur_var,vm1_filename,vm1_noresp_interval,vm1_recovered,vm1_recv_reqs,vm1_sent_reqs,vm1_solr_started,vm1_tot_200,vm1_tot_500,vm1_tot_corrupted,vm1_tot_corrupted_on_200,vm1_tot_exceptions,vm1_tot_excp_conrefused,vm1_tot_excp_noroute,vm1_tot_excp_others,vm1_tot_excp_timedout,vm1_tot_nan,vm1_tot_non200,vm1_tot_othercodes,vm1_unique_clients,vm2_dur_max,vm2_dur_mean,vm2_dur_median,vm2_dur_min,vm2_dur_q1,vm2_dur_q3,vm2_dur_std,vm2_dur_var,vm2_filename,vm2_noresp_interval,vm2_recovered,vm2_recv_reqs,vm2_sent_reqs,vm2_solr_started,vm2_tot_200,vm2_tot_500,vm2_tot_corrupted,vm2_tot_corrupted_on_200,vm2_tot_exceptions,vm2_tot_excp_conrefused,vm2_tot_excp_noroute,vm2_tot_excp_others,vm2_tot_excp_timedout,vm2_tot_nan,vm2_tot_non200,vm2_tot_othercodes,vm2_unique_clients,vm3_dur_max,vm3_dur_mean,vm3_dur_median,vm3_dur_min,vm3_dur_q1,vm3_dur_q3,vm3_dur_std,vm3_dur_var,vm3_filename,vm3_noresp_interval,vm3_recovered,vm3_recv_reqs,vm3_sent_reqs,vm3_solr_started,vm3_tot_200,vm3_tot_500,vm3_tot_corrupted,vm3_tot_corrupted_on_200,vm3_tot_exceptions,vm3_tot_excp_conrefused,vm3_tot_excp_noroute,vm3_tot_excp_others,vm3_tot_excp_timedout,vm3_tot_nan,vm3_tot_non200,vm3_tot_othercodes,vm3_unique_clients,vm4_dur_max,vm4_dur_mean,vm4_dur_median,vm4_dur_min,vm4_dur_q1,vm4_dur_q3,vm4_dur_std,vm4_dur_var,vm4_filename,vm4_noresp_interval,vm4_recovered,vm4_recv_reqs,vm4_sent_reqs,vm4_solr_started,vm4_tot_200,vm4_tot_500,vm4_tot_corrupted,vm4_tot_corrupted_on_200,vm4_tot_exceptions,vm4_tot_excp_conrefused,vm4_tot_excp_noroute,vm4_tot_excp_others,vm4_tot_excp_timedout,vm4_tot_nan,vm4_tot_non200,vm4_tot_othercodes,vm4_unique_clients
1589619938606.0,30.03002905845642,2.6798523658099658,2.3015239238739014,0.020769119262695312,1.595605492591858,2.667487144470215,3.716401456379216,13.811639784977558,dg1_16_1589619938606.csv,401.2076449394226,0.0,187.0,187.0,True,76.0,0.0,111.0,0.0,111.0,0.0,2.0,0.0,109.0,111.0,111.0,0.0,1.0,30.6513729095459,1.976589057236037,0.1466209888458252,0.001967191696166992,0.0023919343948364258,2.3890910148620605,4.623047766684343,21.37257065304509,dg2_16_1589619938606.csv,58.007352113723755,0.0,239.0,239.0,True,74.0,0.0,165.0,0.0,165.0,101.0,4.0,1.0,59.0,165.0,165.0,0.0,1.0,30.03467583656311,0.3695338155103186,0.0024840831756591797,0.00197601318359375,0.002341032028198242,0.002697467803955078,2.2122638350952086,4.894111276070161,dg3_16_1589619938606.csv,399.0433919429779,0.0,679.0,679.0,True,78.0,0.0,601.0,0.0,601.0,599.0,2.0,0.0,0.0,601.0,601.0,0.0,1.0,34.407432079315186,2.3118246652503713,2.29790997505188,0.021261930465698242,1.118109941482544,2.622992515563965,2.9257131928809965,8.559797686997916,dg4_16_1589619938606.csv,401.6570270061493,0,211,211,True,88,0,123,0,123,0,1,0,122,123,123,0,1
