start_time,vm1_dur_max,vm1_dur_mean,vm1_dur_median,vm1_dur_min,vm1_dur_q1,vm1_dur_q3,vm1_dur_std,vm1_dur_var,vm1_filename,vm1_noresp_interval,vm1_recovered,vm1_recv_reqs,vm1_sent_reqs,vm1_solr_started,vm1_tot_200,vm1_tot_500,vm1_tot_corrupted,vm1_tot_corrupted_on_200,vm1_tot_exceptions,vm1_tot_excp_conrefused,vm1_tot_excp_noroute,vm1_tot_excp_others,vm1_tot_excp_timedout,vm1_tot_nan,vm1_tot_non200,vm1_tot_othercodes,vm1_unique_clients,vm2_dur_max,vm2_dur_mean,vm2_dur_median,vm2_dur_min,vm2_dur_q1,vm2_dur_q3,vm2_dur_std,vm2_dur_var,vm2_filename,vm2_noresp_interval,vm2_recovered,vm2_recv_reqs,vm2_sent_reqs,vm2_solr_started,vm2_tot_200,vm2_tot_500,vm2_tot_corrupted,vm2_tot_corrupted_on_200,vm2_tot_exceptions,vm2_tot_excp_conrefused,vm2_tot_excp_noroute,vm2_tot_excp_others,vm2_tot_excp_timedout,vm2_tot_nan,vm2_tot_non200,vm2_tot_othercodes,vm2_unique_clients,vm3_dur_max,vm3_dur_mean,vm3_dur_median,vm3_dur_min,vm3_dur_q1,vm3_dur_q3,vm3_dur_std,vm3_dur_var,vm3_filename,vm3_noresp_interval,vm3_recovered,vm3_recv_reqs,vm3_sent_reqs,vm3_solr_started,vm3_tot_200,vm3_tot_500,vm3_tot_corrupted,vm3_tot_corrupted_on_200,vm3_tot_exceptions,vm3_tot_excp_conrefused,vm3_tot_excp_noroute,vm3_tot_excp_others,vm3_tot_excp_timedout,vm3_tot_nan,vm3_tot_non200,vm3_tot_othercodes,vm3_unique_clients,vm4_dur_max,vm4_dur_mean,vm4_dur_median,vm4_dur_min,vm4_dur_q1,vm4_dur_q3,vm4_dur_std,vm4_dur_var,vm4_filename,vm4_noresp_interval,vm4_recovered,vm4_recv_reqs,vm4_sent_reqs,vm4_solr_started,vm4_tot_200,vm4_tot_500,vm4_tot_corrupted,vm4_tot_corrupted_on_200,vm4_tot_exceptions,vm4_tot_excp_conrefused,vm4_tot_excp_noroute,vm4_tot_excp_others,vm4_tot_excp_timedout,vm4_tot_nan,vm4_tot_non200,vm4_tot_othercodes,vm4_unique_clients
1589609845357.0,30.03005599975586,2.0690646078679467,2.243363857269287,0.017800092697143555,0.49244797229766846,2.6540215015411377,2.4090920494308405,5.803724502630888,dg1_8_1589609845357.csv,391.1256399154663,0.0,231.0,231.0,True,112.0,0.0,119.0,0.0,119.0,0.0,1.0,0.0,118.0,119.0,119.0,0.0,1.0,37.79446315765381,2.083845035478017,2.1937320232391357,0.020117998123168945,0.5858161449432373,2.602854013442993,2.8872951848546435,8.336473484484811,dg2_8_1589609845357.csv,398.3996539115906,0.0,229.0,229.0,True,109.0,0.0,120.0,0.0,120.0,0.0,1.0,0.0,119.0,120.0,120.0,0.0,1.0,30.011075019836426,1.1695500407420414,0.032228946685791016,0.0020220279693603516,0.002547621726989746,2.251749038696289,2.2739198114220867,5.170711308777857,dg3_8_1589609845357.csv,393.57075595855713,0.0,355.0,355.0,True,96.0,0.0,259.0,0.0,259.0,168.0,1.0,0.0,90.0,259.0,259.0,0.0,1.0,30.029972791671753,0.39282746660223916,0.004250049591064453,0.0019829273223876953,0.002566099166870117,0.004839420318603516,1.6114735667033304,2.5968470561835533,dg4_8_1589609845357.csv,-1,0,663,663,False,0,0,663,0,663,581,1,0,81,663,663,0,1
