start_time,vm1_dur_max,vm1_dur_mean,vm1_dur_median,vm1_dur_min,vm1_dur_q1,vm1_dur_q3,vm1_dur_std,vm1_dur_var,vm1_filename,vm1_noresp_interval,vm1_recovered,vm1_recv_reqs,vm1_sent_reqs,vm1_solr_started,vm1_tot_200,vm1_tot_500,vm1_tot_corrupted,vm1_tot_corrupted_on_200,vm1_tot_exceptions,vm1_tot_excp_conrefused,vm1_tot_excp_noroute,vm1_tot_excp_others,vm1_tot_excp_timedout,vm1_tot_nan,vm1_tot_non200,vm1_tot_othercodes,vm1_unique_clients,vm2_dur_max,vm2_dur_mean,vm2_dur_median,vm2_dur_min,vm2_dur_q1,vm2_dur_q3,vm2_dur_std,vm2_dur_var,vm2_filename,vm2_noresp_interval,vm2_recovered,vm2_recv_reqs,vm2_sent_reqs,vm2_solr_started,vm2_tot_200,vm2_tot_500,vm2_tot_corrupted,vm2_tot_corrupted_on_200,vm2_tot_exceptions,vm2_tot_excp_conrefused,vm2_tot_excp_noroute,vm2_tot_excp_others,vm2_tot_excp_timedout,vm2_tot_nan,vm2_tot_non200,vm2_tot_othercodes,vm2_unique_clients,vm3_dur_max,vm3_dur_mean,vm3_dur_median,vm3_dur_min,vm3_dur_q1,vm3_dur_q3,vm3_dur_std,vm3_dur_var,vm3_filename,vm3_noresp_interval,vm3_recovered,vm3_recv_reqs,vm3_sent_reqs,vm3_solr_started,vm3_tot_200,vm3_tot_500,vm3_tot_corrupted,vm3_tot_corrupted_on_200,vm3_tot_exceptions,vm3_tot_excp_conrefused,vm3_tot_excp_noroute,vm3_tot_excp_others,vm3_tot_excp_timedout,vm3_tot_nan,vm3_tot_non200,vm3_tot_othercodes,vm3_unique_clients,vm4_dur_max,vm4_dur_mean,vm4_dur_median,vm4_dur_min,vm4_dur_q1,vm4_dur_q3,vm4_dur_std,vm4_dur_var,vm4_filename,vm4_noresp_interval,vm4_recovered,vm4_recv_reqs,vm4_sent_reqs,vm4_solr_started,vm4_tot_200,vm4_tot_500,vm4_tot_corrupted,vm4_tot_corrupted_on_200,vm4_tot_exceptions,vm4_tot_excp_conrefused,vm4_tot_excp_noroute,vm4_tot_excp_others,vm4_tot_excp_timedout,vm4_tot_nan,vm4_tot_non200,vm4_tot_othercodes,vm4_unique_clients
1589614909535.0,50.734678983688354,4.118566943693531,2.353546142578125,0.02495098114013672,1.4922199249267578,2.8122670650482178,7.725973238663559,59.690662484545484,dg1_12_1589614909535.csv,399.63987612724304,0.0,129.0,129.0,True,52.0,0.0,77.0,0.0,77.0,0.0,5.0,0.0,72.0,77.0,77.0,0.0,1.0,30.029653072357178,3.0996250499378553,2.403369903564453,0.02417898178100586,2.001121997833252,2.845914125442505,4.243507998603074,18.007360134208266,dg2_12_1589614909535.csv,391.39151215553284,0.0,165.0,165.0,True,66.0,0.0,99.0,0.0,99.0,0.0,3.0,0.0,96.0,99.0,99.0,0.0,1.0,30.034060955047607,3.0622709254304805,2.3784751892089844,0.027795076370239258,2.0422110557556152,2.7423555850982666,3.971634576862408,15.773881212129037,dg3_12_1589614909535.csv,400.55243706703186,0.0,167.0,167.0,True,53.0,0.0,114.0,0.0,114.0,0.0,2.0,0.0,112.0,114.0,114.0,0.0,1.0,30.030061960220337,0.45961423237602433,0.0028530359268188477,0.0019440650939941406,0.0026807188987731934,0.003053009510040283,2.0767119490981543,4.312732519527056,dg4_12_1589614909535.csv,393.7222158908844,0,616,616,True,66,0,550,0,550,523,1,0,26,550,550,0,1
