start_time,vm1_downtime,vm1_dur_max,vm1_dur_mean,vm1_dur_median,vm1_dur_min,vm1_dur_q1,vm1_dur_q3,vm1_dur_std,vm1_dur_var,vm1_filename,vm1_recovered,vm1_recv_reqs,vm1_sent_reqs,vm1_solr_started,vm1_tot_200,vm1_tot_500,vm1_tot_corrupted,vm1_tot_corrupted_on_200,vm1_tot_exceptions,vm1_tot_excp_conrefused,vm1_tot_excp_noroute,vm1_tot_excp_others,vm1_tot_excp_timedout,vm1_tot_nan,vm1_tot_non200,vm1_tot_othercodes,vm1_unique_clients,vm2_dur_max,vm2_dur_mean,vm2_dur_median,vm2_dur_min,vm2_dur_q1,vm2_dur_q3,vm2_dur_std,vm2_dur_var,vm2_filename,vm2_noresp_interval,vm2_recovered,vm2_recv_reqs,vm2_sent_reqs,vm2_solr_started,vm2_tot_200,vm2_tot_500,vm2_tot_corrupted,vm2_tot_corrupted_on_200,vm2_tot_exceptions,vm2_tot_excp_conrefused,vm2_tot_excp_noroute,vm2_tot_excp_others,vm2_tot_excp_timedout,vm2_tot_nan,vm2_tot_non200,vm2_tot_othercodes,vm2_unique_clients,vm3_dur_max,vm3_dur_mean,vm3_dur_median,vm3_dur_min,vm3_dur_q1,vm3_dur_q3,vm3_dur_std,vm3_dur_var,vm3_filename,vm3_noresp_interval,vm3_recovered,vm3_recv_reqs,vm3_sent_reqs,vm3_solr_started,vm3_tot_200,vm3_tot_500,vm3_tot_corrupted,vm3_tot_corrupted_on_200,vm3_tot_exceptions,vm3_tot_excp_conrefused,vm3_tot_excp_noroute,vm3_tot_excp_others,vm3_tot_excp_timedout,vm3_tot_nan,vm3_tot_non200,vm3_tot_othercodes,vm3_unique_clients,vm4_dur_max,vm4_dur_mean,vm4_dur_median,vm4_dur_min,vm4_dur_q1,vm4_dur_q3,vm4_dur_std,vm4_dur_var,vm4_filename,vm4_noresp_interval,vm4_recovered,vm4_recv_reqs,vm4_sent_reqs,vm4_solr_started,vm4_tot_200,vm4_tot_500,vm4_tot_corrupted,vm4_tot_corrupted_on_200,vm4_tot_exceptions,vm4_tot_excp_conrefused,vm4_tot_excp_noroute,vm4_tot_excp_others,vm4_tot_excp_timedout,vm4_tot_nan,vm4_tot_non200,vm4_tot_othercodes,vm4_unique_clients
1589616207262.0,6.67798113822937,45.035305976867676,0.9744239564527545,0.11777901649475098,0.011545896530151367,0.023852109909057617,0.569021463394165,3.4910613089929794,12.187509063147774,dg1_13_1589616207262.csv,1.0,399.0,399.0,True,388.0,0.0,11.0,0.0,11.0,0.0,3.0,0.0,8.0,11.0,11.0,0.0,1.0,30.033802032470703,2.801278783215417,2.4661861658096313,1.9856929779052734,2.229651987552643,2.73447448015213,2.928308137374863,8.574988547415838,dg2_13_1589616207262.csv,-1.0,0.0,180.0,180.0,False,0.0,0.0,180.0,0.0,180.0,0.0,2.0,0.0,178.0,180.0,180.0,0.0,1.0,30.031963109970093,2.8025065117412145,2.467088460922241,1.9849989414215088,2.2310110926628113,2.7349056601524353,2.930759977958768,8.589354048404877,dg3_13_1589616207262.csv,-1.0,0.0,180.0,180.0,False,0.0,0.0,180.0,0.0,180.0,0.0,2.0,0.0,178.0,180.0,180.0,0.0,1.0,30.033117055892944,2.8008793234825133,2.464980959892273,1.9855451583862305,2.230560004711151,2.7342509627342224,2.9287454150029766,8.577549705900958,dg4_13_1589616207262.csv,-1,0,180,180,False,0,0,180,0,180,0,2,0,178,180,180,0,1
