start_time,vm1_downtime,vm1_dur_max,vm1_dur_mean,vm1_dur_median,vm1_dur_min,vm1_dur_q1,vm1_dur_q3,vm1_dur_std,vm1_dur_var,vm1_filename,vm1_recovered,vm1_recv_reqs,vm1_sent_reqs,vm1_solr_started,vm1_tot_200,vm1_tot_500,vm1_tot_corrupted,vm1_tot_corrupted_on_200,vm1_tot_exceptions,vm1_tot_excp_conrefused,vm1_tot_excp_noroute,vm1_tot_excp_others,vm1_tot_excp_timedout,vm1_tot_nan,vm1_tot_non200,vm1_tot_othercodes,vm1_unique_clients,vm2_dur_max,vm2_dur_mean,vm2_dur_median,vm2_dur_min,vm2_dur_q1,vm2_dur_q3,vm2_dur_std,vm2_dur_var,vm2_filename,vm2_noresp_interval,vm2_recovered,vm2_recv_reqs,vm2_sent_reqs,vm2_solr_started,vm2_tot_200,vm2_tot_500,vm2_tot_corrupted,vm2_tot_corrupted_on_200,vm2_tot_exceptions,vm2_tot_excp_conrefused,vm2_tot_excp_noroute,vm2_tot_excp_others,vm2_tot_excp_timedout,vm2_tot_nan,vm2_tot_non200,vm2_tot_othercodes,vm2_unique_clients,vm3_dur_max,vm3_dur_mean,vm3_dur_median,vm3_dur_min,vm3_dur_q1,vm3_dur_q3,vm3_dur_std,vm3_dur_var,vm3_filename,vm3_noresp_interval,vm3_recovered,vm3_recv_reqs,vm3_sent_reqs,vm3_solr_started,vm3_tot_200,vm3_tot_500,vm3_tot_corrupted,vm3_tot_corrupted_on_200,vm3_tot_exceptions,vm3_tot_excp_conrefused,vm3_tot_excp_noroute,vm3_tot_excp_others,vm3_tot_excp_timedout,vm3_tot_nan,vm3_tot_non200,vm3_tot_othercodes,vm3_unique_clients,vm4_dur_max,vm4_dur_mean,vm4_dur_median,vm4_dur_min,vm4_dur_q1,vm4_dur_q3,vm4_dur_std,vm4_dur_var,vm4_filename,vm4_noresp_interval,vm4_recovered,vm4_recv_reqs,vm4_sent_reqs,vm4_solr_started,vm4_tot_200,vm4_tot_500,vm4_tot_corrupted,vm4_tot_corrupted_on_200,vm4_tot_exceptions,vm4_tot_excp_conrefused,vm4_tot_excp_noroute,vm4_tot_excp_others,vm4_tot_excp_timedout,vm4_tot_nan,vm4_tot_non200,vm4_tot_othercodes,vm4_unique_clients
1589604975375.0,219.59846091270447,30.016819953918457,2.156343120095976,1.5303468704223633,0.015698909759521484,0.09241652488708496,2.566129446029663,3.8369059994434718,14.721847648565307,dg1_4_1589604975375.csv,1.0,223.0,223.0,True,147.0,0.0,76.0,0.0,76.0,0.0,2.0,0.0,74.0,76.0,76.0,0.0,1.0,30.029986143112183,0.4398962693297806,0.0043790340423583984,0.0019121170043945312,0.0027229785919189453,0.004806995391845703,1.5426687452302683,2.3798268575103303,dg2_4_1589604975375.csv,-1.0,0.0,629.0,629.0,False,0.0,0.0,629.0,0.0,629.0,536.0,1.0,0.0,92.0,629.0,629.0,0.0,1.0,30.03223490715027,2.7095781016994165,2.1971471309661865,0.020668983459472656,0.5216941833496094,2.712752103805542,4.495512666101157,20.209634131075937,dg3_4_1589604975375.csv,395.3605968952179,0.0,185.0,185.0,True,94.0,0.0,91.0,0.0,91.0,0.0,4.0,0.0,87.0,91.0,91.0,0.0,1.0,30.030009031295776,1.1487972590252549,0.004900217056274414,0.002070188522338867,0.002653956413269043,2.07266902923584,2.811005661055362,7.9017528264852945,dg4_4_1589604975375.csv,394.11654806137085,0,359,359,True,93,0,266,0,266,189,2,0,75,266,266,0,1
