start_time,vm1_dur_max,vm1_dur_mean,vm1_dur_median,vm1_dur_min,vm1_dur_q1,vm1_dur_q3,vm1_dur_std,vm1_dur_var,vm1_filename,vm1_noresp_interval,vm1_recovered,vm1_recv_reqs,vm1_sent_reqs,vm1_solr_started,vm1_tot_200,vm1_tot_500,vm1_tot_corrupted,vm1_tot_corrupted_on_200,vm1_tot_exceptions,vm1_tot_excp_conrefused,vm1_tot_excp_noroute,vm1_tot_excp_others,vm1_tot_excp_timedout,vm1_tot_nan,vm1_tot_non200,vm1_tot_othercodes,vm1_unique_clients,vm2_downtime,vm2_dur_max,vm2_dur_mean,vm2_dur_median,vm2_dur_min,vm2_dur_q1,vm2_dur_q3,vm2_dur_std,vm2_dur_var,vm2_filename,vm2_recovered,vm2_recv_reqs,vm2_sent_reqs,vm2_solr_started,vm2_tot_200,vm2_tot_500,vm2_tot_corrupted,vm2_tot_corrupted_on_200,vm2_tot_exceptions,vm2_tot_excp_conrefused,vm2_tot_excp_noroute,vm2_tot_excp_others,vm2_tot_excp_timedout,vm2_tot_nan,vm2_tot_non200,vm2_tot_othercodes,vm2_unique_clients,vm3_dur_max,vm3_dur_mean,vm3_dur_median,vm3_dur_min,vm3_dur_q1,vm3_dur_q3,vm3_dur_std,vm3_dur_var,vm3_filename,vm3_noresp_interval,vm3_recovered,vm3_recv_reqs,vm3_sent_reqs,vm3_solr_started,vm3_tot_200,vm3_tot_500,vm3_tot_corrupted,vm3_tot_corrupted_on_200,vm3_tot_exceptions,vm3_tot_excp_conrefused,vm3_tot_excp_noroute,vm3_tot_excp_others,vm3_tot_excp_timedout,vm3_tot_nan,vm3_tot_non200,vm3_tot_othercodes,vm3_unique_clients,vm4_dur_max,vm4_dur_mean,vm4_dur_median,vm4_dur_min,vm4_dur_q1,vm4_dur_q3,vm4_dur_std,vm4_dur_var,vm4_filename,vm4_noresp_interval,vm4_recovered,vm4_recv_reqs,vm4_sent_reqs,vm4_solr_started,vm4_tot_200,vm4_tot_500,vm4_tot_corrupted,vm4_tot_corrupted_on_200,vm4_tot_exceptions,vm4_tot_excp_conrefused,vm4_tot_excp_noroute,vm4_tot_excp_others,vm4_tot_excp_timedout,vm4_tot_nan,vm4_tot_non200,vm4_tot_othercodes,vm4_unique_clients
1589607421519.0,30.030023097991943,0.461066922133531,0.003930091857910156,0.001940011978149414,0.0025925636291503906,0.004789948463439941,1.692503451376502,2.8645679329213714,dg1_6_1589607421519.csv,-1.0,0.0,615.0,615.0,False,0.0,0.0,615.0,0.0,615.0,523.0,1.0,0.0,91.0,615.0,615.0,0.0,1.0,318.76746916770935,31.078052043914795,1.7318157716230913,0.7077103853225708,0.014087915420532227,0.06398165225982666,2.4370968341827393,3.5247253196800283,12.423688579193477,dg2_6_1589607421519.csv,1.0,264.0,264.0,True,191.0,0.0,73.0,0.0,73.0,0.0,3.0,0.0,70.0,73.0,73.0,0.0,1.0,9.824771881103516,0.6614912111465245,0.004400014877319336,0.0019338130950927734,0.0025709867477416992,2.0244745016098022,1.1764162839466663,1.3839552731348834,dg3_6_1589607421519.csv,-1.0,0.0,511.0,511.0,False,0.0,0.0,511.0,0.0,511.0,380.0,0.0,0.0,131.0,511.0,511.0,0.0,1.0,30.33647894859314,2.195615963698512,2.088491201400757,0.014822006225585938,0.26568102836608887,2.592395067214966,3.6889302519225002,13.608206403549001,dg4_6_1589607421519.csv,398.59256505966187,0,221,221,True,119,0,102,0,102,0,3,0,99,102,102,0,1
